BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2C,1504,142, ,C6,"70 EAST 93RD STREET, 2B", ,10128,0,0,0,0,0,1925, 	2 ,C6," $	715,000 ",7/7/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1511,47, ,C6,"152 EAST 83 STREET, 5B", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	463,000 ",1/10/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1511,47, ,C6,"152 EAST 83 STREET, 3A", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	471,610 ",2/8/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1511,47, ,C6,"152 EAST 83RD STREET, 4C", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	422,000 ",4/11/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1511,59, ,C6,"128 EAST 83 STREET, 1A", ,10028,0,0,0,0,0,1928, 	2 ,C6, $	-   ,9/28/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1511,59, ,C6,"128 EAST 83RD STREET, 3B", ,10028,0,0,0,0,0,1928, 	2 ,C6," $	560,000 ",1/19/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2C,1518,42, ,C6,"170 EAST 90TH STREET, 4E", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	830,000 ",12/20/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1519,45, ,C6,"162 EAST 91ST STREET, 1D", ,10128,0,0,0,0,0,1980, 	2 ,C6," $	625,000 ",10/16/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1519,45, ,C6,"162 EAST 91ST STREET, 4C", ,10128,0,0,0,0,0,1980, 	2 ,C6," $	541,000 ",4/30/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1522,27, ,C6,"177 EAST 93RD STREET, 3B", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	505,000 ",10/24/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1527,14, ,C6,"229 EAST 81ST STREET, B", ,10028,0,0,0,0,0,1900, 	2 ,C6," $	672,500 ",5/3/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1527,39, ,C6,"220 EAST 82ND STREET, 4RE", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	365,000 ",9/18/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1527,39, ,C6,"220 EAST 82ND STREET, 3RE", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	372,000 ",2/9/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1527,39, ,C6,"220 EAST 82ND STREET, 3RW", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	380,000 ",5/31/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1527,40, ,C6,"218 EAST 82ND STREET, 2FW", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	430,000 ",8/11/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1527,43, ,C6,"208 EAST 82ND STREET, 12", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	615,000 ",1/30/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1529,39, ,C6,"212 EAST 84TH STREET, 3B", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	425,000 ",7/28/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1529,39, ,C6,"208 EAST 84 STREET, 4D", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	385,000 ",11/6/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1529,39, ,C6,"214 EAST 84TH STREET, 4A", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	405,000 ",2/1/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1533,13, ,C6,"227 EAST 87TH STREET, 2D", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	479,000 ",8/2/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1533,13, ,C6,"227 EAST 87TH STREET, 1D", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	486,000 ",8/7/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1533,13, ,C6,"227 EAST 87TH STREET, 3D", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	492,500 ",8/24/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1533,13, ,C6,"227 EAST 87TH STREET, 1B", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	150,000 ",12/14/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1533,42, ,C6,"210 EAST 88, 1", ,10128,0,0,0,0,0,1900, 	2 ,C6," $	305,000 ",6/14/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1534,6, ,C6,"205 EAST 88TH STREET, 3C", ,10128,0,0,0,0,0,1920, 	2 ,C6, $	-   ,9/15/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,5, ,C6,"203 EAST 89TH STREET, 2D", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	345,000 ",7/28/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,5, ,C6,"203 EAST 89TH STREET, 4A", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	330,000 ",8/21/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,5, ,C6,"203 EAST 89TH STREET, 2-B", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	340,000 ",9/8/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,5, ,C6,"203 EAST 89 STREET, 1C", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	408,000 ",12/6/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,5, ,C6,"203 EAST 89TH STREET, 5A", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	337,500 ",2/23/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,6, ,C6,"205 EAST 89TH STREET, 3D", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	350,000 ",10/30/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,6, ,C6,"205 EAST 89TH STREET, 5A", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	329,550 ",11/13/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,11, ,C6,"215 EAST 89TH STREET, 2B", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	345,000 ",5/31/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,30, ,C6,"244 EAST 90TH STREET, 3B", ,10128,0,0,0,0,0,1910, 	2 ,C6," $	352,000 ",9/14/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1535,42, ,C6,"208 EAST 90TH STREET, 4W", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	528,000 ",10/12/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1540,34, ,C6,"226 EAST 95TH STREET, 506", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	595,000 ",10/10/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1540,34, ,C6,"226 EAST 95TH STREET, 105", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	1,080,000 ",11/16/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1540,35, ,C6,"224 EAST 95TH STREET, 4C", ,10128,0,0,0,0,0,1910, 	2 ,C6," $	385,000 ",1/31/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2C,1545,33, ,C6,"334 EAST 83RD STREET, 3E2ER", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	728,000 ",1/12/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1545,39, ,C6,"320 EAST 83RD STREET, 5F", ,10028,0,0,0,0,0,1939, 	2 ,C6," $	550,000 ",6/5/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1547,8, ,C6,"313 EAST 84TH STREET, 1B", ,10028,0,0,0,0,0,1925, 	2 ,C6," $	300,000 ",4/26/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1547,42, ,C6,"322 EAST 85TH STREET, 4A", ,10028,0,0,0,0,0,1905, 	2 ,C6," $	400,000 ",8/18/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1548,14, ,C6,"335 EAST 85TH STREET, 3B", ,10028,0,0,0,0,0,1900, 	2 ,C6," $	109,005 ",3/20/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1549,36, ,C6,"344 EAST 87TH STREET, 3B", ,10128,0,0,0,0,0,1925, 	2 ,C6, $	-   ,9/1/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1549,36, ,C6,"344 EAST 87TH STREET, 3C", ,10128,0,0,0,0,0,1925, 	2 ,C6," $	377,000 ",10/19/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1552,39, ,C6,"320 EAST 90TH STREET, 3A", ,10128,0,0,0,0,0,1940, 	2 ,C6," $	365,000 ",10/25/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1555,19, ,C6,"333 EAST 92ND ST, 4B", ,10128,0,0,0,0,0,1910, 	2 ,C6," $	720,000 ",8/28/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1556,35, ,C6,"330 EAST 94TH STREET, 1AB", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	1,515,000 ",5/7/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1556,36, ,C6,"328 E 94TH STREET, B", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	320,000 ",6/5/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1562,10, ,C6,"415 EAST 82ND STREET, 5B", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	329,500 ",10/5/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1562,37, ,C6,"418 EAST 83RD STREET, 4B", ,10028,0,0,0,0,0,1930, 	2 ,C6," $	350,000 ",3/5/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1562,38, ,C6,"416 EAST 83RD STREET, 2B", ,10028,0,0,0,0,0,1930, 	2 ,C6," $	417,000 ",11/9/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1563,31, ,C6,"448 E 84 ST, 4A", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	330,000 ",2/6/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1563,31, ,C6,"448 EAST 84 ST, 3C", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	420,000 ",4/26/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1565,7, ,C6,"411 EAST 85TH STREET, 1B", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	350,000 ",11/22/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1567,6, ,C6,"407 EAST  87TH STREET, A", ,10128,0,0,0,0,0,1920, 	2 ,C6, $	-   ,9/1/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1567,11, ,C6,"417 EAST 87TH STREET, A", ,10128,0,0,0,0,0,1920, 	2 ,C6, $	-   ,9/1/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1567,12, ,C6,"419 EAST 87TH STREET, A", ,10128,0,0,0,0,0,1920, 	2 ,C6, $	-   ,9/1/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1567,40, ,C6,"414 EAST 88TH STREET, 5B", ,10128,0,0,0,0,0,1910, 	2 ,C6," $	360,000 ",8/15/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1567,40, ,C6,"414 EAST 88TH STREET, 2C", ,10128,0,0,0,0,0,1910, 	2 ,C6," $	578,500 ",10/23/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1567,128, ,C6,"448 EAST 88TH STREET, 5A", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	330,000 ",9/6/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1570,5, ,C6,"403 EAST 90TH STREET, 1E", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	440,000 ",3/29/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1570,5, ,C6,"403 EAST 90TH STREET, 5R", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	445,000 ",6/25/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1578,12, ,C6,"519 EAST 81ST STREET, D", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	771,000 ",11/20/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1578,44, ,C6,"512 EAST 82ND STREET, 3A", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	400,200 ",8/10/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1578,44, ,C6,"512 EAST 82ND STREET, 4B", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	340,000 ",10/23/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1578,44, ,C6,"512 EAST 82ND STREET, 3C", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	392,000 ",2/12/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1578,44, ,C6,"512 EAST 82ND ST, 2B", ,10028,0,0,0,0,0,1920, 	2 ,C6," $	350,000 ",6/1/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2C,1579,8, ,C6,"511 EAST 82ND   STREET, 3W", ,10028,0,0,0,0,0,1905, 	2 ,C6," $	675,000 ",11/30/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1579,44, ,C6,"512 EAST 83RD STREET, 5C", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	380,000 ",8/9/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1579,44, ,C6,"512 EAST 83 STREET, 3A", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	360,000 ",2/7/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1579,44, ,C6,"512 EAST 83RD STREET, 4B", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	372,246 ",2/21/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1579,44, ,C6,"512 EAST 83RD STREET, 1B", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	345,000 ",4/30/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1580,8, ,C6,"509 EAST 83RD STREET, 5R", ,10028,0,0,0,0,0,1925, 	2 ,C6," $	460,000 ",8/23/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1580,14, ,C6,"521 EAST 83RD STREET, 5W", ,10028,0,0,0,0,0,1925, 	2 ,C6," $	415,000 ",6/19/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1580,19, ,C6,"531 E 83RD STREET, 4C", ,10028,0,0,0,0,0,1915, 	2 ,C6," $	390,000 ",1/16/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1581,12, ,C6,"531 EAST 84 STREET, 4B", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	650,000 ",11/2/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1581,12, ,C6,"529 EAST 84TH STREET, 4B", ,10028,0,0,0,0,0,1910, 	2 ,C6," $	699,000 ",11/27/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1581,39, ,C6,"530 EAST 85TH   STREET, C", ,10028,0,0,0,0,0,1925, 	2 ,C6," $	1,625,000 ",7/13/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2C,1584,12, ,C6,"517 EAST 87TH STREET, 4E", ,10128,0,0,0,0,0,1925, 	2 ,C6," $	690,000 ",1/23/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1584,13, ,C6,"519 EAST 87TH STREET, A", ,10128,0,0,0,0,0,1910, 	2 ,C6, $	-   ,9/1/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1584,39, ,C6,"522 EAST 88TH STREET, 2A", ,10128,0,0,0,0,0,1910, 	2 ,C6," $	500,000 ",2/2/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1585,7, ,C6,"509 EAST 88TH STREET, 1C", ,10128,0,0,0,0,0,1910, 	2 ,C6," $	435,000 ",9/18/17
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1585,13, ,C6,"521 EAST 88TH STREET, 2A", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	615,000 ",5/15/18
1,UPPER EAST SIDE (79-96),09 COOPS - WALKUP APARTMENTS               ,2,1585,17, ,C6,"529 EAST 88TH STREET, 5D", ,10128,0,0,0,0,0,1920, 	2 ,C6," $	461,000 ",8/10/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1491,1, ,D4,"980 FIFTH AVENUE, 18A", ,10075,0,0,0,0,0,1966, 	2 ,D4," $	10,000,000 ",8/17/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1491,12, ,D4,"21 EAST 79TH STREET, 12FL", ,10075,0,0,0,0,0,1930, 	2 ,D4," $	12,000,000 ",5/30/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1491,30, ,D4,"79 EAST 79TH STREET, 7FL", ,10075,0,0,0,0,0,1928, 	2 ,D4," $	11,500,000 ",3/1/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1491,48, ,D4,"40 EAST 80TH STREET, 2B", ,10075,0,0,0,0,0,1967, 	2 ,D4," $	200,000 ",7/12/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1491,48, ,D4,"40 EAST 80TH STREET, 8A", ,10075,0,0,0,0,0,1967, 	2 ,D4," $	2,990,000 ",8/16/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1491,48, ,D4,"40 EAST 80TH ST, 6A", ,10075,0,0,0,0,0,1967, 	2 ,D4," $	1,850,000 ",8/21/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1491,62, ,D4,"16 EAST 80TH STREET, 2B", ,10075,0,0,0,0,0,1925, 	2 ,D4," $	650,000 ",11/16/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1492,3, ,D4,"993 FIFTH AVENUE, 7", ,10028,0,0,0,0,0,1930, 	2 ,D4," $	15,000,000 ",6/4/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1492,11, ,D4,"17 EAST 80TH STREET, 3", ,10075,0,0,0,0,0,1920, 	2 ,D4," $	2,325,000 ",5/1/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1492,69, ,D4,"995 FIFTH AVENUE, 15", ,10028,0,0,0,0,0,1926, 	2 ,D4," $	35,000,000 ",2/22/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1492,69, ,D4,"995 FIFTH AVENUE, 1G", ,10028,0,0,0,0,0,1926, 	2 ,D4," $	1,000,000 ",4/6/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1492,69, ,D4,"995 FIFTH AVENUE, 11S", ,10028,0,0,0,0,0,1926, 	2 ,D4," $	22,200,000 ",4/6/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1492,69, ,D4,"995 FIFTH AVENUE, 11N", ,10028,0,0,0,0,0,1926, 	2 ,D4," $	8,200,000 ",4/6/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1493,1, ,D4,"998 FIFTH AVENUE, 6W", ,10028,0,0,0,0,0,1912, 	2 ,D4," $	23,500,000 ",8/29/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1493,33, ,D4,"940 PARK AVENUE, 5A", ,10028,0,0,0,0,0,1926, 	2 ,D4," $	4,525,000 ",7/7/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1493,33, ,D4,"940 PARK AVENUE, 7B", ,10028,0,0,0,0,0,1926, 	2 ,D4," $	2,200,000 ",9/11/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1493,37, ,D4,"950 PARK AVENUE, 5A", ,10028,0,0,0,0,0,1921, 	2 ,D4," $	4,250,000 ",8/4/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2C,1493,67, ,D4,"4 EAST 82ND STREET, 1R2R", ,10028,0,0,0,0,0,1920, 	2 ,D4," $	2,700,000 ",8/10/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1493,72, ,D4,"1001 FIFTH AVENUE, 22A", ,10028,0,0,0,0,0,1978, 	2 ,D4," $	5,795,000 ",8/9/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1493,72, ,D4,"1001 5TH AVENUE, 12D", ,10028,0,0,0,0,0,1978, 	2 ,D4," $	1,600,000 ",2/26/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1493,72, ,D4,"1001 5TH AVENUE, 5B", ,10028,0,0,0,0,0,1978, 	2 ,D4," $	995,000 ",6/6/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,1, ,D4,"1010 FIFTH AVENUE, 8B", ,10028,0,0,0,0,0,1925, 	2 ,D4," $	8,350,000 ",7/27/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,1, ,D4,"1010 FIFTH AVENUE, 9D", ,10028,0,0,0,0,0,1925, 	2 ,D4," $	4,141,000 ",12/5/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,1, ,D4,"1010 FIFTH AVENUE, 11C", ,10028,0,0,0,0,0,1925, 	2 ,D4," $	5,300,000 ",12/20/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,23, ,D4,"45 EAST 82ND STREET, 9E", ,10028,0,0,0,0,0,1912, 	2 ,D4," $	5,600,000 ",3/7/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,32, ,D4,"960 PARK AVENUE, 6E", ,10028,0,0,0,0,0,1915, 	2 ,D4," $	14,500,000 ",5/30/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,37, ,D4,"970 PARK AVENUE, 12N", ,10028,0,0,0,0,0,1912, 	2 ,D4," $	10,450,000 ",7/19/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,37, ,D4,"970 PARK AVENUE, 2E", ,10028,0,0,0,0,0,1912, 	2 ,D4," $	3,282,500 ",1/18/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,59, ,D4,"8 EAST 83RD STREET, 7G", ,10028,0,0,0,0,0,1963, 	2 ,D4, $	-   ,8/23/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,59, ,D4,"8 EAST 83RD STREET, 2D", ,10028,0,0,0,0,0,1963, 	2 ,D4," $	2,045,000 ",10/18/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,59, ,D4,"8 EAST 83RD STREET, 14AF", ,10028,0,0,0,0,0,1963, 	2 ,D4," $	3,600,000 ",11/30/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,59, ,D4,"8 EAST 83RD STREET, 6C", ,10028,0,0,0,0,0,1963, 	2 ,D4," $	1,200,000 ",12/18/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,59, ,D4,"8 EAST 83RD STREET, 11A", ,10028,0,0,0,0,0,1963, 	2 ,D4," $	1,830,000 ",12/27/17
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,59, ,D4,"8 EAST 83RD STREET, 2B", ,10028,0,0,0,0,0,1963, 	2 ,D4, $	-   ,5/18/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,69, ,D4,"1016 FIFTH AVENUE, 3AC", ,10028,0,0,0,0,0,1929, 	2 ,D4," $	13,500,000 ",1/23/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,69, ,D4,"1016 FIFTH AVENUE, 8D", ,10028,0,0,0,0,0,1929, 	2 ,D4, $	-   ,3/27/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1494,69, ,D4,"1016 5TH AVENUE, 7B", ,10028,0,0,0,0,0,1929, 	2 ,D4," $	5,000,000 ",3/27/18
1,UPPER EAST SIDE (79-96),10 COOPS - ELEVATOR APARTMENTS             ,2,1495,1, ,D4,"1020 FIFTH AVENUE, 7", ,10028,0,0,0,0,0,1925, 	2 ,D4," $	16,500,000 ",11/14/17
